Transaction_ID,Customer_ID,Age_Group,Gender,City,Product_Category,Units_Sold,Price,Total_Spend,IoT_Feature_Used,Device_Connectivity,Carbon_Footprint_gCO2,Purchase_Date
TX000234,C2031,18-24,Female,Mumbai,Smartwatch,1,229.45,229.45,Yes,NFC,110.92,05-02-2025
TX000235,C1067,35-44,Prefer not to say,Kolkata,IoT Sneakers,1,128.32,128.32,Yes,5G,431.52,21-04-2025
TX000236,C7962,25-34,Male,Jaipur,Smart Jacket,1,314.9,314.9,Yes,Bluetooth,295.25,08-01-2020
TX000237,C9747,25-34,Male,Lucknow,AR Glasses,1,417.64,417.64,Yes,WiFi,417.17,17-01-2021
TX000238,C5808,25-34,Male,Mumbai,Smartwatch,1,292.55,292.55,No,NA,124.64,14-09-2022
TX000239,C4482,25-34,Female,Chennai,Smartwatch,1,296.08,296.08,No,NA,234.54,20-09-2023
TX000240,C8915,45-54,Female,Jaipur,IoT Sneakers,1,226.27,226.27,No,NA,230.11,03-05-2025
TX000241,C2700,18-24,Non-binary,Lucknow,IoT Sneakers,1,135.43,135.43,No,NA,278.12,27-04-2022
TX000242,C4537,18-24,Non-binary,Chennai,RFID Apparel,1,120.21,120.21,No,NA,98.27,05-12-2020
TX000243,C5884,18-24,Male,Lucknow,Smart Jacket,1,388.51,388.51,Yes,NFC,317.92,09-02-2024
TX000244,C5924,45-54,Female,Delhi,Smart Jacket,1,454.25,454.25,Yes,NFC,455.91,16-07-2022
TX000245,C5638,35-44,Prefer not to say,Pune,RFID Apparel,1,66.09,66.09,Yes,NFC,288.52,19-10-2021
TX000246,C4334,45-54,Non-binary,Ahmedabad,AR Glasses,1,620.63,620.63,Yes,5G,102.04,28-02-2025
TX000247,C7155,45-54,Prefer not to say,Lucknow,RFID Apparel,1,65.5,65.5,No,NA,110.58,12-09-2022
TX000248,C5741,18-24,Male,Lucknow,IoT Sneakers,1,171.79,171.79,No,NA,147.65,15-01-2022
TX000249,C7577,25-34,Male,Chennai,AR Glasses,1,356.83,356.83,Yes,WiFi,463.24,21-10-2023
TX000250,C2568,25-34,Non-binary,Mumbai,IoT Sneakers,1,181.37,181.37,No,NA,271.46,06-02-2025
TX000251,C3978,55+,Male,Chennai,Smart Jacket,1,303.77,303.77,Yes,WiFi,120.01,10-06-2020
TX000252,C7036,55+,Female,Delhi,Smartwatch,1,310.6,310.6,No,NA,98.03,29-04-2023
TX000253,C5324,45-54,Male,Pune,Smartwatch,1,226.46,226.46,Yes,Bluetooth,158.5,07-11-2022
TX000254,C8288,35-44,Prefer not to say,Bengaluru,Smart Jacket,1,365.35,365.35,No,NA,422.97,27-10-2020
TX000255,C2863,35-44,Non-binary,Jaipur,Smart Hat,1,58.06,58.06,Yes,NFC,300.63,12-07-2024
TX000256,C1147,35-44,Male,Delhi,RFID Apparel,1,88.1,88.1,Yes,5G,180.88,01-08-2024
TX000257,C2874,35-44,Prefer not to say,Ahmedabad,Smart Hat,1,52.84,52.84,No,NA,113.26,19-04-2020
TX000258,C5765,55+,Male,Kolkata,Smartwatch,1,254.06,254.06,No,NA,298.07,21-01-2022
TX000259,C2302,25-34,Prefer not to say,Mumbai,RFID Apparel,1,92.27,92.27,No,NA,182.49,08-02-2022
TX000260,C8253,45-54,Prefer not to say,Jaipur,Smartwatch,1,276.59,276.59,Yes,5G,214.18,18-03-2024
TX000261,C2127,55+,Female,Delhi,IoT Sneakers,1,130.87,130.87,No,NA,420.15,11-02-2023
TX000262,C6769,25-34,Female,Pune,IoT Sneakers,1,155.07,155.07,No,NA,179.98,06-02-2023
TX000263,C1625,35-44,Prefer not to say,Hyderabad,IoT Sneakers,1,151.4,151.4,No,NA,397.83,08-11-2022
TX000264,C5927,18-24,Female,Bengaluru,RFID Apparel,1,97.09,97.09,No,NA,259.36,01-11-2022
TX000265,C8330,18-24,Female,Ahmedabad,Smart Jacket,1,356.25,356.25,No,NA,411.46,29-05-2025
TX000266,C4462,25-34,Male,Chennai,IoT Sneakers,2,237.37,474.74,Yes,Bluetooth,283.23,27-04-2025
TX000267,C8519,18-24,Prefer not to say,Delhi,RFID Apparel,1,84.58,84.58,No,NA,84.38,10-01-2022
TX000268,C4734,35-44,Non-binary,Mumbai,RFID Apparel,1,65.82,65.82,No,NA,156.78,23-06-2022
TX000269,C6253,55+,Non-binary,Pune,RFID Apparel,1,121.77,121.77,Yes,WiFi,100.53,06-03-2021
TX000270,C3239,35-44,Female,Chennai,Smartwatch,1,183.74,183.74,No,NA,189.25,28-02-2025
TX000271,C4798,18-24,Male,Kolkata,Smartwatch,1,251.09,251.09,No,NA,108.57,24-02-2024
TX000272,C9176,25-34,Female,Chennai,Smartwatch,1,205.76,205.76,No,NA,417.75,25-03-2024
TX000273,C8541,55+,Non-binary,Jaipur,IoT Sneakers,1,150.55,150.55,No,NA,186.51,24-07-2022
TX000274,C3945,45-54,Female,Ahmedabad,IoT Sneakers,1,194.21,194.21,Yes,NFC,403.86,23-01-2020
TX000275,C1814,18-24,Male,Jaipur,Smartwatch,1,200.63,200.63,Yes,5G,312.3,27-02-2022
TX000276,C9688,45-54,Prefer not to say,Ahmedabad,IoT Sneakers,1,236.06,236.06,No,NA,390.07,09-08-2024
TX000277,C8890,45-54,Prefer not to say,Delhi,Smartwatch,1,243.7,243.7,No,NA,421.99,19-02-2022
TX000278,C9205,45-54,Female,Ahmedabad,Smart Jacket,1,344.7,344.7,No,NA,349.92,03-11-2024
TX000279,C7983,35-44,Male,Bengaluru,IoT Sneakers,1,133.3,133.3,No,NA,438.18,06-02-2025
TX000280,C6034,55+,Male,Ahmedabad,RFID Apparel,1,110.25,110.25,No,NA,228.32,17-11-2023
TX000281,C6845,25-34,Male,Pune,Smart Jacket,1,398.67,398.67,No,NA,159.21,21-03-2022
TX000282,C5375,45-54,Male,Kolkata,Smartwatch,1,258.09,258.09,No,NA,116.6,05-01-2023
TX000283,C9134,45-54,Non-binary,Bengaluru,RFID Apparel,1,120.5,120.5,No,NA,211.49,22-12-2022
TX000284,C4561,45-54,Prefer not to say,Pune,IoT Sneakers,1,120.41,120.41,Yes,WiFi,426.54,01-10-2021
TX000285,C6529,35-44,Non-binary,Delhi,IoT Sneakers,1,170.41,170.41,Yes,WiFi,146.92,13-10-2020
TX000286,C4925,45-54,Prefer not to say,Mumbai,RFID Apparel,1,112.03,112.03,Yes,NFC,265.41,03-01-2021
TX000287,C6390,35-44,Male,Hyderabad,IoT Sneakers,1,234.53,234.53,No,NA,418.81,19-03-2023
TX000288,C3655,45-54,Prefer not to say,Jaipur,AR Glasses,1,594.96,594.96,No,NA,321.8,27-04-2023
TX000289,C6163,25-34,Prefer not to say,Kolkata,AR Glasses,1,587.79,587.79,No,NA,195.18,09-11-2024
TX000290,C9726,55+,Male,Jaipur,IoT Sneakers,1,222.58,222.58,Yes,WiFi,269.57,09-10-2023
TX000291,C1889,35-44,Non-binary,Mumbai,Smart Jacket,1,428.33,428.33,No,NA,480.39,19-10-2021
TX000292,C2481,18-24,Male,Hyderabad,IoT Sneakers,1,228.43,228.43,No,NA,100.3,09-06-2020
TX000293,C1704,25-34,Male,Bengaluru,Smartwatch,1,257.54,257.54,Yes,NFC,100.46,26-12-2021
TX000294,C9885,45-54,Prefer not to say,Delhi,Smart Jacket,1,276.24,276.24,No,NA,326.96,24-04-2025
TX000295,C8123,45-54,Female,Pune,IoT Sneakers,1,130.02,130.02,No,NA,339.84,13-08-2022
TX000296,C5965,55+,Female,Jaipur,RFID Apparel,1,125.24,125.24,Yes,WiFi,56.74,20-05-2023
TX000297,C5496,25-34,Male,Hyderabad,Smartwatch,1,161.43,161.43,No,NA,273.72,12-11-2023
TX000298,C7916,55+,Non-binary,Bengaluru,IoT Sneakers,1,126.42,126.42,No,NA,374.23,30-06-2022
TX000299,C2195,55+,Prefer not to say,Mumbai,RFID Apparel,1,85.95,85.95,Yes,Bluetooth,158.87,18-06-2022
TX000300,C2045,25-34,Prefer not to say,Pune,Smartwatch,1,218.02,218.02,Yes,5G,395.25,02-10-2020
TX000301,C8826,18-24,Non-binary,Bengaluru,AR Glasses,1,373.14,373.14,No,NA,417.27,20-07-2022
TX000302,C8907,25-34,Female,Bengaluru,Smartwatch,1,280.12,280.12,Yes,WiFi,285.33,25-11-2024
TX000303,C4934,25-34,Male,Delhi,IoT Sneakers,2,208.26,416.52,Yes,Bluetooth,195.59,29-04-2025
TX000304,C5187,55+,Male,Kolkata,IoT Sneakers,1,213.25,213.25,Yes,NFC,440.22,09-12-2023
TX000305,C3810,45-54,Male,Lucknow,Smart Hat,1,73.07,73.07,Yes,5G,308.68,21-01-2025
TX000306,C6559,25-34,Male,Bengaluru,Smartwatch,1,206.8,206.8,No,NA,98.91,28-11-2022
TX000307,C7050,45-54,Female,Chennai,IoT Sneakers,1,125.19,125.19,No,NA,245.59,08-08-2023
TX000308,C3129,55+,Non-binary,Mumbai,IoT Sneakers,1,150.33,150.33,No,NA,172.11,05-03-2024
TX000309,C7547,18-24,Female,Lucknow,RFID Apparel,1,120.42,120.42,No,NA,282.81,14-10-2020
TX000310,C5639,35-44,Male,Delhi,Smartwatch,1,310.29,310.29,No,NA,140.2,09-12-2020
TX000311,C6649,45-54,Prefer not to say,Delhi,RFID Apparel,1,70.49,70.49,Yes,NFC,272.67,15-09-2022
TX000312,C9463,45-54,Female,Pune,Smartwatch,1,201.61,201.61,Yes,5G,288.32,12-11-2024
TX000313,C8977,45-54,Male,Jaipur,RFID Apparel,1,64.31,64.31,No,NA,193.66,12-03-2021
TX000314,C4931,25-34,Female,Ahmedabad,Smart Jacket,1,357.04,357.04,No,NA,393.43,08-11-2020
TX000315,C3689,35-44,Non-binary,Ahmedabad,IoT Sneakers,1,169.1,169.1,Yes,Bluetooth,175.32,06-10-2024
TX000316,C1719,35-44,Female,Kolkata,Smart Jacket,1,420.66,420.66,No,NA,422.93,30-03-2021
TX000317,C7300,55+,Non-binary,Jaipur,AR Glasses,1,524.64,524.64,No,NA,180.64,06-01-2022
TX000318,C1530,18-24,Male,Delhi,Smart Jacket,1,318.89,318.89,Yes,Bluetooth,400.39,11-11-2024
TX000319,C5188,35-44,Prefer not to say,Hyderabad,Smartwatch,1,218.35,218.35,Yes,Bluetooth,480.72,04-12-2022
TX000320,C2431,18-24,Female,Bengaluru,Smartwatch,1,251.5,251.5,No,NA,493.88,28-08-2020
TX000321,C7888,18-24,Prefer not to say,Chennai,Smart Jacket,1,283.64,283.64,Yes,WiFi,258.52,29-11-2024
TX000322,C6491,35-44,Female,Hyderabad,RFID Apparel,1,76.29,76.29,Yes,Bluetooth,145.99,12-05-2020
TX000323,C4060,45-54,Female,Hyderabad,Smartwatch,1,207.23,207.23,No,NA,245.79,12-04-2025
TX000324,C7734,25-34,Male,Lucknow,RFID Apparel,1,71.88,71.88,No,NA,286.77,14-03-2021
TX000325,C9520,55+,Male,Pune,IoT Sneakers,1,172.84,172.84,No,NA,288.02,13-05-2021
TX000326,C9974,55+,Non-binary,Hyderabad,Smartwatch,1,163.05,163.05,No,NA,164.1,10-08-2020
TX000327,C9550,18-24,Prefer not to say,Lucknow,IoT Sneakers,1,204.17,204.17,No,NA,255.34,24-08-2023
TX000328,C8588,35-44,Female,Mumbai,RFID Apparel,1,94.64,94.64,No,NA,180.02,09-05-2023
TX000329,C8065,25-34,Female,Chennai,Smart Jacket,1,303.9,303.9,Yes,WiFi,223.79,04-04-2023
TX000330,C1531,18-24,Prefer not to say,Chennai,Smartwatch,1,204.63,204.63,Yes,Bluetooth,151.82,16-08-2020
TX000331,C1978,45-54,Non-binary,Lucknow,AR Glasses,1,432.66,432.66,Yes,5G,306.53,16-01-2025
TX000332,C6845,45-54,Prefer not to say,Chennai,Smartwatch,1,227.06,227.06,Yes,WiFi,408.71,19-05-2023
TX000333,C2093,35-44,Male,Lucknow,IoT Sneakers,1,221.74,221.74,No,NA,233.78,22-09-2024
TX000334,C4580,55+,Female,Kolkata,Smartwatch,1,266.04,266.04,No,NA,292,17-07-2021
TX000335,C6800,18-24,Non-binary,Kolkata,IoT Sneakers,2,130.92,261.84,No,NA,102.19,16-06-2023
TX000336,C1984,18-24,Male,Hyderabad,RFID Apparel,1,89.03,89.03,Yes,5G,278.21,24-05-2023
TX000337,C7038,18-24,Non-binary,Kolkata,RFID Apparel,1,107.4,107.4,No,NA,220.66,14-08-2024
TX000338,C6315,35-44,Non-binary,Chennai,AR Glasses,1,402.68,402.68,No,NA,346.77,08-02-2025
TX000339,C3536,25-34,Non-binary,Lucknow,IoT Sneakers,1,176.05,176.05,No,NA,425.32,23-08-2022
TX000340,C1413,25-34,Non-binary,Bengaluru,Smart Jacket,1,428.54,428.54,Yes,WiFi,269.51,16-08-2023
TX000341,C6380,25-34,Non-binary,Bengaluru,Smart Jacket,1,308.73,308.73,Yes,NFC,191.23,25-02-2023
TX000342,C2772,25-34,Non-binary,Bengaluru,AR Glasses,2,581.08,1162.16,No,NA,191.73,18-03-2022
TX000343,C5400,25-34,Male,Mumbai,Smart Hat,1,67.59,67.59,No,NA,318.63,14-01-2020
TX000344,C5032,25-34,Prefer not to say,Lucknow,Smart Hat,1,93.02,93.02,Yes,NFC,115.69,30-09-2021
TX000345,C2509,35-44,Prefer not to say,Lucknow,Smartwatch,1,232.05,232.05,No,NA,173.21,03-05-2022
TX000346,C1778,45-54,Female,Delhi,Smartwatch,1,304.25,304.25,No,NA,248.48,22-07-2020
TX000347,C4155,55+,Male,Pune,Smartwatch,1,170.59,170.59,Yes,WiFi,288.63,27-02-2023
TX000348,C3520,45-54,Male,Bengaluru,RFID Apparel,1,111.41,111.41,No,NA,107.62,29-10-2020
TX000349,C2911,55+,Female,Ahmedabad,Smart Jacket,1,343.39,343.39,No,NA,381.78,09-02-2021
TX000350,C2741,25-34,Non-binary,Bengaluru,RFID Apparel,1,79.95,79.95,Yes,NFC,224.29,13-11-2024
TX000351,C9194,45-54,Female,Ahmedabad,Smart Hat,1,93.9,93.9,No,NA,375.38,21-03-2021
TX000352,C2986,35-44,Non-binary,Pune,IoT Sneakers,2,119.43,238.86,No,NA,398.56,11-03-2020
TX000353,C1871,45-54,Prefer not to say,Ahmedabad,RFID Apparel,1,98.98,98.98,No,NA,293.82,02-02-2021
TX000354,C6882,25-34,Female,Hyderabad,Smart Jacket,1,465.58,465.58,No,NA,190.54,04-01-2024
TX000355,C8225,35-44,Female,Mumbai,IoT Sneakers,2,209.53,419.06,Yes,WiFi,218.5,17-05-2022
TX000356,C7671,55+,Female,Delhi,RFID Apparel,1,63.21,63.21,Yes,Bluetooth,85.18,03-04-2022
TX000357,C6267,18-24,Female,Pune,Smartwatch,1,307.74,307.74,No,NA,213.27,15-07-2023
TX000358,C3026,35-44,Female,Mumbai,RFID Apparel,1,113.8,113.8,No,NA,229.26,01-02-2022
TX000359,C4377,18-24,Non-binary,Delhi,Smartwatch,1,306.99,306.99,Yes,Bluetooth,129.75,19-11-2020
TX000360,C3363,18-24,Female,Jaipur,Smart Jacket,1,384.9,384.9,No,NA,452.36,04-05-2025
TX000361,C5452,55+,Female,Kolkata,IoT Sneakers,1,143.08,143.08,Yes,NFC,179.68,09-03-2024
TX000362,C4622,55+,Non-binary,Delhi,Smartwatch,1,184.79,184.79,Yes,Bluetooth,251.06,11-11-2022
TX000363,C2428,55+,Prefer not to say,Pune,Smart Hat,1,63.85,63.85,Yes,Bluetooth,199.08,06-07-2024
TX000364,C2300,25-34,Female,Bengaluru,IoT Sneakers,1,187.34,187.34,No,NA,282.8,07-09-2020
TX000365,C7047,25-34,Non-binary,Mumbai,IoT Sneakers,1,187.8,187.8,No,NA,241.62,16-04-2023
TX000366,C1951,45-54,Male,Mumbai,Smartwatch,1,281.33,281.33,No,NA,334.36,28-04-2024
TX000367,C5648,35-44,Non-binary,Mumbai,Smart Jacket,1,350.15,350.15,Yes,WiFi,120.11,31-08-2020
TX000368,C4278,25-34,Non-binary,Chennai,Smartwatch,1,231.8,231.8,Yes,5G,359.67,14-02-2024
TX000369,C5342,35-44,Male,Lucknow,Smartwatch,1,255,255,No,NA,155.9,21-05-2022
TX000370,C2986,45-54,Prefer not to say,Lucknow,Smartwatch,1,268.77,268.77,Yes,5G,228.82,20-05-2022
TX000371,C1624,25-34,Female,Chennai,RFID Apparel,1,65.11,65.11,Yes,NFC,90.36,24-02-2020
TX000372,C2558,35-44,Prefer not to say,Hyderabad,IoT Sneakers,1,134.56,134.56,Yes,5G,212.53,08-02-2021
TX000373,C5164,25-34,Female,Bengaluru,Smart Hat,1,93.66,93.66,No,NA,269.02,28-04-2025
TX000374,C3370,35-44,Male,Bengaluru,Smart Hat,1,50.64,50.64,No,NA,184.41,20-09-2020
TX000375,C2457,45-54,Male,Lucknow,IoT Sneakers,1,195.29,195.29,Yes,WiFi,303.33,19-03-2023
TX000376,C2122,18-24,Male,Pune,IoT Sneakers,1,199.27,199.27,Yes,Bluetooth,285.59,21-03-2025
TX000377,C5567,45-54,Non-binary,Hyderabad,Smartwatch,1,217.34,217.34,No,NA,193.34,29-03-2021
TX000378,C3733,35-44,Female,Lucknow,AR Glasses,1,448.19,448.19,No,NA,315.66,15-12-2024
TX000379,C1937,18-24,Male,Pune,Smartwatch,1,197.41,197.41,No,NA,233.91,08-11-2024
TX000380,C6962,25-34,Male,Pune,Smart Hat,1,73.6,73.6,No,NA,146.81,13-04-2021
TX000381,C9696,55+,Female,Pune,Smart Jacket,1,245.39,245.39,Yes,NFC,147.88,22-04-2020
TX000382,C3845,45-54,Male,Chennai,Smart Jacket,1,268.63,268.63,No,NA,199.56,03-11-2022
TX000383,C5400,18-24,Prefer not to say,Pune,Smartwatch,1,208.87,208.87,No,NA,105.63,07-09-2023
TX000384,C8999,25-34,Prefer not to say,Kolkata,RFID Apparel,1,104.05,104.05,Yes,Bluetooth,255.67,10-09-2024
TX000385,C3571,55+,Non-binary,Delhi,RFID Apparel,1,106.67,106.67,Yes,5G,61.89,20-12-2023
TX000386,C9110,45-54,Non-binary,Bengaluru,Smart Hat,1,57.55,57.55,No,NA,121.3,10-01-2022
TX000387,C3114,25-34,Non-binary,Kolkata,Smartwatch,1,214.93,214.93,No,NA,223.54,04-02-2023
TX000388,C1589,35-44,Female,Chennai,Smartwatch,1,227.35,227.35,No,NA,288.46,15-12-2023
TX000389,C2272,55+,Female,Pune,RFID Apparel,1,97.54,97.54,Yes,5G,261.95,31-12-2024
TX000390,C5831,35-44,Non-binary,Pune,AR Glasses,1,438.36,438.36,No,NA,101.63,07-01-2022
TX000391,C6759,35-44,Prefer not to say,Hyderabad,Smartwatch,1,212.49,212.49,Yes,Bluetooth,398.07,28-09-2020
TX000392,C3290,55+,Prefer not to say,Bengaluru,RFID Apparel,2,115.68,231.36,No,NA,97.33,16-01-2024
TX000393,C1387,18-24,Prefer not to say,Ahmedabad,Smart Hat,1,76.85,76.85,Yes,5G,297.98,12-09-2021
TX000394,C3786,25-34,Non-binary,Hyderabad,Smartwatch,1,302.46,302.46,No,NA,404.67,11-03-2024
TX000395,C5585,55+,Prefer not to say,Pune,AR Glasses,1,357.17,357.17,No,NA,130.48,03-03-2025
TX000396,C8478,18-24,Male,Delhi,Smartwatch,1,283.01,283.01,No,NA,456.52,03-07-2022
TX000397,C4960,35-44,Prefer not to say,Lucknow,Smartwatch,1,313.49,313.49,Yes,Bluetooth,377.12,10-10-2021
TX000398,C6252,45-54,Male,Lucknow,RFID Apparel,1,67.81,67.81,No,NA,153.93,19-08-2023
TX000399,C7288,35-44,Female,Kolkata,Smartwatch,1,164.58,164.58,No,NA,331.03,20-02-2021
TX000400,C5071,18-24,Male,Bengaluru,RFID Apparel,1,115.47,115.47,Yes,Bluetooth,189.75,04-08-2023
TX000401,C6836,18-24,Prefer not to say,Jaipur,AR Glasses,1,344.77,344.77,Yes,Bluetooth,189.83,31-08-2021
TX000402,C6190,45-54,Female,Mumbai,IoT Sneakers,1,145.95,145.95,Yes,5G,170.89,24-10-2023
TX000403,C2625,18-24,Prefer not to say,Delhi,Smartwatch,1,302.53,302.53,No,NA,432.29,28-08-2024
TX000404,C9518,18-24,Male,Chennai,Smartwatch,1,188.14,188.14,No,NA,231.49,30-03-2024
TX000405,C4545,25-34,Non-binary,Lucknow,IoT Sneakers,1,199.76,199.76,No,NA,109.91,10-04-2022
TX000406,C9471,35-44,Prefer not to say,Delhi,RFID Apparel,1,114.86,114.86,Yes,Bluetooth,147.59,13-08-2023
TX000407,C8429,25-34,Male,Hyderabad,AR Glasses,1,531.02,531.02,Yes,Bluetooth,124.6,14-06-2023
TX000408,C5113,35-44,Male,Bengaluru,Smart Jacket,1,372.48,372.48,Yes,NFC,207.7,12-04-2021
TX000409,C1310,35-44,Female,Mumbai,IoT Sneakers,1,192.86,192.86,Yes,5G,142.55,10-07-2020
TX000410,C5093,35-44,Non-binary,Chennai,IoT Sneakers,1,209.19,209.19,No,NA,278.7,11-05-2024
TX000411,C9003,45-54,Non-binary,Jaipur,Smartwatch,1,305.87,305.87,No,NA,357.43,27-09-2024
TX000412,C5460,55+,Non-binary,Pune,Smartwatch,1,255.98,255.98,No,NA,297.41,21-01-2025
TX000413,C9416,18-24,Female,Delhi,Smart Jacket,1,470.27,470.27,No,NA,153.56,10-04-2022
TX000414,C7783,35-44,Female,Kolkata,RFID Apparel,1,119.07,119.07,Yes,Bluetooth,104.48,28-12-2022
TX000415,C5040,18-24,Male,Chennai,Smartwatch,1,215.23,215.23,No,NA,451.82,04-03-2025
TX000416,C4671,55+,Female,Ahmedabad,AR Glasses,1,390.21,390.21,No,NA,155.28,11-02-2022
TX000417,C2649,25-34,Non-binary,Lucknow,Smartwatch,1,242.29,242.29,No,NA,218.58,23-11-2022
TX000418,C6219,35-44,Non-binary,Pune,IoT Sneakers,1,143.19,143.19,Yes,NFC,282.66,31-12-2020
TX000419,C8864,35-44,Male,Bengaluru,Smartwatch,1,206.92,206.92,No,NA,262.14,04-06-2020
TX000420,C6881,45-54,Non-binary,Delhi,Smartwatch,1,282.73,282.73,No,NA,287,02-07-2020
TX000421,C7084,45-54,Prefer not to say,Jaipur,Smart Jacket,1,353.81,353.81,Yes,Bluetooth,450.92,23-07-2020
TX000422,C1113,18-24,Prefer not to say,Bengaluru,IoT Sneakers,1,163.15,163.15,No,NA,335.96,09-09-2020
TX000423,C7075,35-44,Prefer not to say,Chennai,Smart Jacket,1,317.34,317.34,No,NA,375.7,13-06-2025
TX000424,C3018,45-54,Non-binary,Lucknow,Smartwatch,1,159.87,159.87,Yes,WiFi,437.86,02-05-2025
TX000425,C9365,55+,Non-binary,Ahmedabad,IoT Sneakers,2,210.95,421.9,No,NA,202.51,02-06-2025
TX000426,C1814,45-54,Male,Hyderabad,Smart Jacket,1,395.39,395.39,No,NA,331.18,07-07-2024
TX000427,C2861,35-44,Prefer not to say,Delhi,Smart Jacket,1,472.72,472.72,No,NA,320.65,02-01-2024
TX000428,C9689,25-34,Male,Lucknow,Smartwatch,1,178.79,178.79,Yes,5G,151.72,26-07-2022
TX000429,C7409,25-34,Female,Ahmedabad,AR Glasses,1,449.15,449.15,No,NA,273.37,27-09-2023
TX000430,C8438,35-44,Female,Kolkata,IoT Sneakers,1,234.15,234.15,Yes,5G,199.8,13-01-2020
TX000431,C1585,18-24,Non-binary,Pune,Smartwatch,1,292.25,292.25,Yes,5G,278.69,02-07-2021
TX000432,C1361,18-24,Non-binary,Lucknow,IoT Sneakers,1,230.6,230.6,Yes,Bluetooth,496.79,13-09-2020
TX000433,C5559,35-44,Prefer not to say,Mumbai,RFID Apparel,1,98.5,98.5,No,NA,238.95,02-08-2023
TX000434,C6871,25-34,Female,Hyderabad,Smart Jacket,1,468.79,468.79,Yes,5G,175.52,14-06-2024
TX000435,C8179,35-44,Non-binary,Lucknow,RFID Apparel,1,75.72,75.72,No,NA,105.65,05-08-2020
TX000436,C2945,25-34,Prefer not to say,Mumbai,Smart Jacket,1,427.79,427.79,Yes,Bluetooth,437.34,18-11-2020
TX000437,C9332,25-34,Prefer not to say,Pune,RFID Apparel,1,94.08,94.08,Yes,5G,271.68,07-05-2020
TX000438,C7499,55+,Non-binary,Lucknow,RFID Apparel,1,65.04,65.04,No,NA,64.06,29-11-2022
TX000439,C3972,35-44,Non-binary,Pune,AR Glasses,2,608.56,1217.12,No,NA,437.79,22-07-2022
TX000440,C3516,55+,Male,Pune,Smart Jacket,1,241.24,241.24,Yes,Bluetooth,285.18,06-01-2024
TX000441,C6983,55+,Non-binary,Chennai,Smartwatch,1,291.04,291.04,No,NA,120.15,10-06-2025
TX000442,C8007,35-44,Male,Pune,Smart Jacket,1,423.87,423.87,Yes,Bluetooth,294.98,07-02-2023
TX000443,C9726,45-54,Prefer not to say,Pune,Smartwatch,1,227.35,227.35,No,NA,311.02,08-02-2023
TX000444,C5188,55+,Prefer not to say,Mumbai,Smart Hat,1,80.63,80.63,No,NA,199.85,02-03-2020
TX000445,C1492,55+,Prefer not to say,Chennai,RFID Apparel,1,125.43,125.43,No,NA,197.09,10-07-2020
TX000446,C9378,55+,Non-binary,Kolkata,Smartwatch,1,302.19,302.19,No,NA,277.34,12-01-2020
TX000447,C2396,45-54,Non-binary,Mumbai,RFID Apparel,1,93.33,93.33,Yes,5G,187.64,09-03-2021
TX000448,C1908,55+,Male,Pune,AR Glasses,1,625.78,625.78,No,NA,328.09,13-05-2024
TX000449,C6124,25-34,Female,Ahmedabad,RFID Apparel,1,66.37,66.37,No,NA,262,14-04-2025
TX000450,C1347,55+,Male,Bengaluru,RFID Apparel,1,125.12,125.12,Yes,WiFi,278.89,10-09-2023
TX000451,C8882,35-44,Prefer not to say,Mumbai,Smartwatch,1,184.66,184.66,Yes,NFC,363.17,29-04-2024
TX000452,C4956,35-44,Prefer not to say,Hyderabad,Smartwatch,1,271.34,271.34,No,NA,340.83,26-09-2020
TX000453,C6320,18-24,Female,Jaipur,Smartwatch,1,298.46,298.46,No,NA,182.94,08-11-2020
TX000454,C9932,55+,Prefer not to say,Lucknow,Smartwatch,1,230.99,230.99,No,NA,152.97,03-12-2020
TX000455,C3481,45-54,Female,Mumbai,RFID Apparel,1,89.05,89.05,No,NA,64.73,20-06-2022
TX000456,C5183,55+,Female,Mumbai,Smart Hat,1,47.55,47.55,No,NA,479.17,13-01-2022
TX000457,C3761,45-54,Female,Jaipur,RFID Apparel,1,124.7,124.7,No,NA,206.44,06-02-2023
TX000458,C5761,18-24,Female,Chennai,IoT Sneakers,1,154.93,154.93,Yes,NFC,364.72,19-12-2022
TX000459,C1276,25-34,Female,Hyderabad,IoT Sneakers,1,214.82,214.82,Yes,NFC,232.67,18-01-2020
TX000460,C8861,35-44,Female,Jaipur,RFID Apparel,1,122.18,122.18,Yes,NFC,129.75,24-06-2020
TX000461,C6566,55+,Non-binary,Hyderabad,IoT Sneakers,1,156.37,156.37,Yes,5G,151.34,16-10-2021
TX000462,C7783,18-24,Female,Bengaluru,IoT Sneakers,1,206.14,206.14,No,NA,176.62,03-03-2020
TX000463,C3558,18-24,Male,Lucknow,Smart Hat,1,56.08,56.08,No,NA,147.68,14-01-2022
TX000464,C5535,25-34,Male,Delhi,RFID Apparel,1,94.11,94.11,Yes,Bluetooth,133.34,13-11-2024
TX000465,C9856,55+,Prefer not to say,Lucknow,Smartwatch,1,299.57,299.57,No,NA,220.64,23-01-2023
TX000466,C5037,18-24,Non-binary,Chennai,IoT Sneakers,1,193.19,193.19,Yes,5G,372.79,29-01-2022
TX000467,C3697,25-34,Male,Kolkata,Smartwatch,1,294.16,294.16,Yes,5G,479.03,01-05-2022
TX000468,C4286,55+,Female,Pune,Smartwatch,1,227.73,227.73,Yes,5G,442.35,15-02-2025
TX000469,C4010,45-54,Male,Delhi,RFID Apparel,1,109.34,109.34,Yes,WiFi,84.17,04-12-2022
